id,word_count,action_time_mean,action_time_max,action_time_total,action_time_50,event_count,moves,paste_count,nonproduction_count,input_count,remove_cut_count,replace_count,nochange_count,capslock_count,paragraph_count,space_count,question_count,exclamation_count,sub_texts_count,amount_back_track,mean_back_track,max_back_track,median_back_track,one_back_track,score
dd8a5352,890,83.47869547657513,1160,826773,82.0,9904,0,0,4406,5199,299,0,4406,0,10,961,4,0,1,1755,74.73960113960113,2024,36,299,5.5
ddacfa95,244,127.11246485473289,2278,271258,128.0,2134,0,0,62,1922,147,3,62,0,9,339,0,0,0,163,11.417177914110429,703,117,151,3.0
ddd1ed83,236,65.98706673564408,507,127553,61.0,1933,0,0,167,1666,100,0,167,31,20,250,0,0,0,157,19.9171974522293,806,1,121,3.5
dde9f6b7,356,112.92073011734028,2646,433051,113.0,3835,0,0,149,2983,703,0,149,4,7,526,7,0,0,729,15.48559670781893,1509,1,704,4.0
ddec0a5b,325,126.75679875679876,502,326272,121.0,2574,0,0,40,2215,319,0,40,0,0,377,3,0,0,321,1.8691588785046729,172,1,319,3.0
ddf1b15f,479,84.31139307427968,1857,318950,79.0,3783,0,0,64,3233,486,0,64,0,12,590,2,0,1,494,8.665991902834008,1312,1,485,4.0
ddf35b9a,549,122.50751879699249,2560,586566,119.5,4788,0,0,126,3913,749,0,126,0,18,683,4,1,0,762,10.615485564304462,1483,1,749,4.5
ddfffe1f,607,135.85362387494078,1994,573574,138.0,4222,0,0,142,3726,351,3,142,0,8,693,0,0,0,360,3.811111111111111,399,1,349,4.0
de18d343,619,64.65619421635131,1394,362204,64.0,5602,0,0,371,4370,856,5,371,0,11,803,3,0,1,884,4.852941176470588,846,1,857,4.0
de30215b,337,66.93404255319149,4522,188754,60.0,2820,0,0,368,2260,189,3,368,0,16,376,0,0,0,308,3.8798701298701297,488,19,286,4.0
de5a1b34,299,71.9534585824082,1903,168515,69.0,2342,0,1,112,2035,193,1,112,0,6,332,1,0,0,235,17.561702127659576,1749,1,220,4.0
de913853,386,69.15284075753534,3281,259254,64.0,3749,0,0,94,3070,584,1,94,2,9,532,0,0,1,599,6.300500834724541,1400,1,580,4.0
de9d6b34,362,127.38292615975844,1747,464056,137.0,3643,0,2,321,2694,624,2,321,0,6,518,3,0,0,592,7.283783783783784,1646,1,576,4.0
deaac2a1,235,124.0,2808,239072,135.0,1928,0,2,510,1351,64,1,510,0,4,239,0,0,0,159,45.76100628930818,280,86,67,3.0
deb9b876,371,70.65371296652559,506,183629,70.0,2599,0,0,36,2366,195,2,36,0,8,411,0,0,0,203,21.52216748768473,1962,1,194,4.0
debf5b3b,267,143.60788757932912,1139,316799,144.0,2206,0,0,140,1876,187,3,140,0,3,305,0,0,0,213,24.544600938967136,710,1,185,3.0
dee20b45,250,96.37232219365896,5134,224933,85.5,2334,0,1,89,1915,325,4,89,0,4,316,0,0,1,350,10.337142857142856,851,1,321,3.5
df20a55a,385,64.05489945738908,2124,200684,61.0,3133,0,1,464,2375,293,0,464,0,12,448,8,1,0,487,26.50924024640657,1317,1,446,3.5
df3055b0,381,96.393470790378,1841,280505,90.0,2910,0,0,118,2585,194,13,118,0,11,454,1,0,0,229,39.0174672489083,1886,93,192,4.0
df4a52ad,474,73.79353580384509,505,264845,69.0,3589,0,0,180,3083,326,0,180,68,6,520,0,2,0,383,9.075718015665796,2564,1,377,4.0
df5bfb67,284,80.70567837017772,1620,186188,80.0,2307,0,0,185,1965,155,2,185,0,4,312,0,0,0,191,20.298429319371728,1689,1,171,3.5
df6f843d,360,68.7008339124392,508,197721,61.0,2878,0,0,99,2407,372,0,99,42,9,427,1,0,4,390,16.164102564102564,1193,1,373,4.5
df74824f,485,60.79575163398693,4978,223242,54.0,3672,0,3,80,3218,370,1,80,0,19,534,0,0,0,95,51.421052631578945,1416,1,73,3.5
df949cee,300,96.12025082995204,1917,260582,101.0,2711,0,0,328,2116,262,5,328,0,4,348,0,0,0,273,4.846153846153846,493,1,261,4.5
dfbc5b5e,777,73.682292354417,517,557996,74.0,7573,0,0,190,6008,1375,0,190,0,20,1057,6,1,1,1369,1.0672023374726078,93,1,1368,6.0
dfcb3181,206,87.99087003222341,500,163839,91.0,1862,0,0,176,1398,288,0,176,0,6,246,0,0,0,312,1.0,1,1,312,3.5
dfcdeed7,212,122.2471632955106,2018,247795,125.0,2027,0,0,194,1542,291,0,194,0,6,301,0,0,0,289,10.788927335640139,943,1,280,3.0
e01ec054,600,83.38704453441295,1546,411932,79.0,4940,0,0,175,4290,473,2,175,0,8,686,4,0,1,487,9.016427104722792,3772,1,480,6.0
e0324663,457,166.98017083587553,4234,547361,164.0,3278,0,2,153,2768,355,0,153,2,13,471,3,3,1,400,7.91,677,1,373,4.0
e041a590,474,116.77685441674362,503,379408,122.0,3249,0,0,205,2822,222,0,205,0,7,539,4,0,0,245,47.80408163265306,1876,1,224,4.0
e0a304a1,578,127.44592264104459,1062,517303,130.0,4059,0,0,295,3583,180,1,295,0,16,597,0,0,0,185,3.2054054054054055,285,1,180,5.0
e0ab02ae,262,90.82579650565262,3762,176747,83.0,1946,0,0,102,1655,189,0,102,2,4,315,0,0,0,197,1.9035532994923858,76,1,190,2.5
e0bacb1a,269,79.79824987846378,1388,164145,64.0,2057,0,0,62,1835,160,0,62,42,4,388,0,0,1,169,4.674556213017752,553,1,160,3.5
e0bb8634,419,89.36034829202947,507,266830,87.0,2986,0,0,122,2702,162,0,122,0,8,449,2,0,0,190,4.8,272,1,186,4.5
e0e3c14c,320,131.2450980392157,2277,348062,133.0,2652,0,0,81,2174,397,0,81,0,12,373,8,3,0,405,3.6716049382716047,434,1,400,4.0
e10e1197,649,123.13373860182371,504,607665,125.0,4935,0,0,268,4266,401,0,268,0,6,750,0,0,1,403,1.0843672456575681,34,1,401,4.5
e123e09b,347,67.48709353000335,1027,201314,74.0,2983,0,0,663,2175,140,5,663,0,7,384,0,0,0,159,28.18238993710692,1205,1,141,2.5
e12a6ae7,214,80.24598478444632,2322,94931,64.0,1183,0,4,85,1018,75,1,85,0,0,196,0,0,0,87,3.9080459770114944,83,1,79,2.0
e12b5946,240,119.77586206896552,374,222304,125.0,1856,0,0,161,1563,132,0,161,2,7,268,0,0,0,171,21.502923976608187,1344,1,161,4.5
e12bc25d,547,112.01159354398727,5033,492739,110.0,4399,0,1,83,3636,678,1,83,0,0,731,0,0,0,683,2.20497803806735,611,1,677,3.0
e14058f6,361,57.90523766273085,2465,191261,64.0,3303,0,0,914,2269,118,2,914,0,12,393,5,1,1,148,39.520270270270274,1965,1,137,4.0
e154a6f9,694,109.48424411647387,514,548954,108.0,5014,0,0,397,4256,361,0,397,0,6,752,4,0,0,413,11.634382566585957,1957,1,401,3.5
e1567295,289,75.80719900703352,254,183226,78.0,2417,0,0,65,1947,405,0,65,4,11,367,0,0,0,413,7.234866828087167,1349,1,406,3.0
e15f50bd,207,99.72727272727273,363,159065,98.0,1595,0,0,127,1347,121,0,127,10,5,267,0,0,0,125,26.424,1183,1,121,3.0
e1a70d39,330,112.39608882996355,1892,339099,109.0,3017,0,0,104,2533,378,2,104,10,8,396,0,0,3,402,27.649253731343283,1519,1,381,4.0
e1bd350e,289,83.99849567506581,1926,223352,77.0,2659,0,0,203,2065,391,0,203,0,10,381,2,0,0,440,8.377272727272727,959,1,420,3.0
e1f972d9,747,75.8747020262217,1772,509271,73.0,6712,0,0,144,5646,920,2,144,0,16,979,1,0,0,944,9.782838983050848,2038,1,919,5.5
e2124c99,281,75.55791583166332,1216,377034,78.0,4990,0,0,694,2996,1299,1,694,0,8,516,0,0,0,1440,1.60625,170,1,1426,4.0
e23bcdd3,455,85.4177561568866,2019,280939,79.0,3289,0,0,155,2993,133,8,155,0,8,527,4,0,0,171,15.532163742690058,465,28,127,4.5
e2618d09,644,90.44224564422457,4042,420466,84.0,4649,0,0,367,4118,164,0,367,112,8,669,0,0,0,218,27.587155963302752,1733,1,167,3.5
e262beca,640,96.24666666666667,3406,461984,98.0,4800,0,0,115,4215,470,0,115,0,16,713,8,0,0,479,3.549060542797495,431,1,469,5.5
e29d58c4,589,96.07176261893242,1083,595741,95.0,6201,0,0,121,4910,1167,3,121,0,8,799,0,2,1,1180,1.6144067796610169,213,1,1164,5.5
e2afc02e,333,87.7221954742417,259,182199,78.0,2077,0,0,52,1988,37,0,52,0,4,349,0,0,0,51,99.68627450980392,1656,1,38,4.5
e2bb43a4,225,99.4821882951654,508,312772,93.0,3144,0,0,990,1800,354,0,990,46,6,388,0,0,0,630,12.12063492063492,646,1,572,2.5
e2db25a5,570,118.60240963855422,5355,403604,118.0,3403,0,3,214,3073,112,1,214,4,6,602,0,0,0,127,24.228346456692915,1455,1,111,3.0
e300eb0e,412,69.57803306248249,2535,248324,64.0,3569,0,0,162,3010,390,7,162,0,12,605,1,3,0,407,10.665847665847666,1108,3,385,4.0
e348267d,443,70.3871473354232,1821,269442,67.0,3828,0,0,383,3054,389,2,383,0,6,510,5,0,2,458,7.209606986899563,2377,1,449,5.0
e3566589,463,82.32629051620648,1529,342889,79.0,4165,0,0,196,3304,663,2,196,0,6,570,6,0,0,693,5.138528138528138,367,1,665,3.5
e3cd380f,620,109.02494279176202,503,476439,109.0,4370,0,0,99,4006,263,2,99,0,7,673,1,0,1,282,13.106382978723405,3352,1,270,4.5
e3e0bc01,276,152.16946160635482,22577,344816,138.0,2266,3,0,95,1853,311,4,95,0,6,336,3,0,0,271,23.616236162361623,1267,1,253,3.0
e3f3f5ee,397,113.33441138421733,515,350430,113.0,3092,0,0,161,2629,302,0,161,0,3,480,0,0,0,304,1.825657894736842,207,1,302,4.5
e406a87e,256,114.29184220605133,956,298416,101.0,2611,0,3,54,2413,140,1,54,0,0,894,0,0,0,155,12.470967741935484,643,1,140,1.5
e419603f,347,117.28795215038451,8452,411798,103.0,3511,0,0,78,2921,512,0,78,0,8,517,0,0,0,528,8.791666666666666,1389,1,511,4.0
e41e2d33,211,86.60477582846003,517,177713,80.0,2052,0,0,159,1610,283,0,159,0,158,313,0,0,0,306,21.202614379084967,1315,1,283,2.5
e42b680c,213,119.38083228247163,497,189338,117.0,1586,0,0,120,1333,133,0,120,0,4,242,0,0,0,159,8.421383647798741,807,1,154,2.0
e4517d6a,244,129.45465346534652,595,326873,136.0,2525,0,0,155,1816,554,0,155,0,5,367,6,0,1,565,8.488495575221238,977,1,554,3.0
e463cf46,474,92.55425631431244,2380,395762,92.0,4276,0,0,152,3516,606,2,152,0,8,594,8,0,0,613,2.533442088091354,261,1,606,5.0
e46dbd03,325,88.11706852791878,5235,277745,85.0,3152,0,0,501,2290,359,2,501,0,6,402,3,0,1,454,28.79955947136564,1722,1,426,3.0
e4721651,210,81.88845905867183,500,127009,77.0,1551,0,0,99,1361,90,1,99,0,8,256,0,0,0,104,24.682692307692307,858,1,93,2.0
e4898343,239,104.81719876416066,1454,203555,101.0,1942,0,0,72,1715,155,0,72,0,7,298,1,0,0,168,11.660714285714286,859,16,157,3.5
e4acea6d,510,127.98717350746269,959,548809,132.0,4288,0,0,88,3448,752,0,88,0,6,650,11,0,0,759,3.919631093544137,1387,1,752,4.0
e519b7a4,302,86.79707955689828,2373,172379,82.0,1986,0,0,41,1799,146,0,41,0,5,341,1,0,0,152,8.467105263157896,607,1,149,3.5
e5246b48,308,79.43698211949412,1122,182149,92.0,2293,0,8,539,1641,105,0,539,0,9,360,2,0,0,131,3.6564885496183206,115,1,120,3.5
e5339ab7,456,101.66584711667412,3283,454853,99.0,4474,0,1,230,3649,585,9,230,0,17,579,1,0,2,608,12.098684210526315,856,10,561,5.5
e561571f,424,83.31500308071473,3957,540881,82.0,6492,0,0,292,4934,1259,7,292,0,7,812,4,0,1,1306,4.743491577335376,1046,1,1275,4.5
e562b877,530,86.6327467482785,500,339687,85.0,3921,0,0,150,3425,346,0,150,2,8,591,3,0,0,348,8.264367816091953,2528,1,346,4.5
e5640ba4,418,63.99686416900479,4060,387757,48.0,6059,1,1,2882,2636,539,0,2882,0,11,535,2,2,2,535,8.85981308411215,1880,1,520,4.5
e56c61cf,744,94.99443929564411,255,409996,88.0,4316,0,0,181,4062,73,0,181,158,15,771,5,10,0,76,1.1710526315789473,14,1,75,3.5
e58d9b29,533,124.93031407739764,2653,891003,116.0,7132,0,1,316,5651,1151,13,316,0,30,821,0,0,6,1208,8.126655629139073,2803,1,1158,4.0
e593ac4f,268,102.71048343291689,489,189090,106.0,1841,0,0,136,1591,114,0,136,0,2,293,2,0,0,116,11.801724137931034,831,1,114,3.0
e596b9ad,220,93.80046811000585,307,160305,93.0,1709,0,0,58,1468,183,0,58,0,3,337,0,0,0,208,1.0,1,1,208,2.5
e5b405e6,355,85.6756433273489,1000,429492,85.0,5013,0,0,2544,2193,275,1,2544,0,31,386,2,0,0,285,6.112280701754386,1438,1,279,4.0
e5d223c4,394,82.02621461027613,513,234677,75.0,2861,0,0,97,2511,253,0,97,0,4,438,1,0,0,254,1.8228346456692914,210,1,253,4.0
e5f12cf8,305,126.19135802469135,506,286202,126.0,2268,0,0,127,1955,186,0,127,0,10,350,7,1,0,230,18.07391304347826,1564,1,220,3.5
e5f9bc63,200,120.99776411403019,2076,216465,103.0,1789,0,0,68,1402,319,0,68,0,14,257,1,0,0,329,4.462006079027356,374,1,321,2.0
e606399f,448,81.80422535211268,1093,290405,79.0,3550,0,0,80,3074,396,0,80,64,3,545,2,0,0,403,3.8734491315136474,710,1,395,5.0
e6298062,332,83.0486493406734,2810,648693,57.0,7811,0,0,3957,3081,763,10,3957,0,4,582,1,0,0,1924,47.33160083160083,1196,79,767,3.5
e63504fc,271,102.80158380994281,1415,233668,101.0,2273,0,0,318,1861,94,0,318,6,6,373,0,0,0,123,27.951219512195124,1543,1,88,3.0
e640a6b9,241,85.33993902439025,1218,167949,78.0,1968,0,0,70,1710,187,1,70,44,2,294,0,0,0,197,10.411167512690355,561,1,186,3.5
e6693dd9,228,129.42607973421926,509,311658,129.0,2408,0,0,34,1871,503,0,34,0,4,278,0,0,2,503,1.0,1,1,503,2.0
e6702053,236,97.26739261947974,610,160783,96.0,1653,0,1,69,1432,151,0,69,0,10,252,0,0,0,171,7.5321637426900585,837,1,167,2.5
e6a6e1af,369,117.13857677902622,1915,406588,117.0,3471,0,0,134,2923,413,1,134,0,3,574,3,0,0,426,9.767605633802816,1193,1,415,3.0
e6c46996,403,76.64766214177979,14538,254087,73.0,3315,0,0,358,2633,324,0,358,0,9,451,1,0,0,334,19.949101796407184,1684,1,325,3.5
e6cce993,312,74.09778142974528,1156,180354,73.0,2434,0,2,75,2052,303,2,75,0,5,363,0,0,0,326,17.49079754601227,677,1,303,4.0
e6e75b5a,369,104.03488036898241,4423,360897,103.0,3469,0,1,133,2732,600,3,133,0,8,521,2,0,0,524,15.208015267175572,1016,1,494,3.5
e6fbb647,232,78.40663507109005,768,165438,52.0,2110,0,0,169,1667,274,0,169,0,14,353,0,0,0,276,1.7717391304347827,192,1,274,2.0
e731a4d4,374,81.19968847352025,2229,260651,66.0,3210,0,0,119,2658,432,1,119,10,13,447,0,0,0,462,20.37878787878788,1356,1,437,4.0
e73d822b,518,99.29249547920433,1489,439270,110.0,4424,0,0,888,3421,115,0,888,0,16,566,1,0,2,128,34.9140625,1770,1,114,5.0
e74a7639,272,98.88980183663605,642,204603,102.0,2069,0,0,250,1744,75,0,250,0,6,489,0,0,0,95,78.29473684210527,1141,1,75,1.0
e74cdd1b,266,173.40477577169483,1696,297736,174.0,1717,0,1,36,1579,101,0,36,0,4,288,1,0,0,111,23.405405405405407,1192,1,100,3.5
e76cf799,700,110.9269819193324,1780,478539,108.0,4314,0,0,94,3996,223,1,94,0,16,734,2,0,0,237,40.49789029535865,3455,1,223,5.0
e7808797,538,90.90375825292027,4533,357979,82.0,3938,0,0,199,3355,384,0,199,0,7,596,3,0,0,391,11.35549872122762,2274,1,385,3.5
e78f568c,413,102.7310180456248,2330,301721,100.0,2937,0,0,131,2565,238,3,131,0,16,472,1,4,0,264,42.234848484848484,2211,1,238,4.5
e794f432,207,98.05541718555418,482,157477,96.5,1606,0,0,61,1353,192,0,61,0,5,241,3,0,1,196,5.23469387755102,649,1,193,3.0
e7bf19b1,330,163.80691642651297,566,341046,167.0,2082,0,0,96,1830,156,0,96,2,2,384,0,0,0,162,14.092592592592593,1372,1,155,3.0
e7f05c8a,217,90.27621621621621,2349,167011,79.0,1850,0,0,124,1522,204,0,124,0,11,274,0,0,0,231,11.134199134199134,676,1,200,2.0
e7fe6607,421,97.49090060662623,2785,417846,95.0,4286,0,2,62,3517,704,1,62,0,9,523,0,0,0,714,10.642857142857142,2356,1,704,5.0
e80f36a0,318,106.28578629032258,2955,210871,111.0,1984,0,0,216,1730,37,1,216,0,12,322,1,0,0,42,61.142857142857146,1408,1,37,4.5
e817ec7a,749,76.02240651825986,11278,522502,65.0,6873,0,1,256,5706,897,13,256,0,29,986,10,0,2,899,9.180200222469411,3161,1,862,2.5
e86a132d,538,62.2297794117647,499,236971,60.0,3808,0,0,50,3584,174,0,50,2,18,567,0,0,0,194,1.0,1,1,194,1.5
e86ef821,281,122.65168007572173,501,259163,120.0,2113,0,0,68,1792,253,0,68,0,3,326,0,0,0,261,11.574712643678161,1100,1,253,3.0
e8a6381d,534,45.20618556701031,756,192940,42.0,4268,0,0,155,3629,483,1,155,0,8,604,0,0,0,499,2.4428857715430863,524,1,489,4.5
e8b674c1,265,93.08666291502533,505,165415,83.0,1777,0,0,101,1545,131,0,101,0,8,292,2,1,1,148,23.89864864864865,1137,1,135,4.0
e8f1926a,204,99.48997384481255,288,114115,95.0,1147,0,0,112,1020,15,0,112,0,0,206,0,0,0,17,1.7647058823529411,14,1,16,2.0
e937b66e,434,81.94980694980696,505,297150,80.0,3626,0,1,122,2918,585,0,122,0,11,542,2,3,0,600,14.011666666666667,2287,1,587,5.0
e952ad6f,304,86.24694802929892,4904,247270,83.0,2867,0,0,153,2287,427,0,153,3,8,417,1,0,0,448,16.205357142857142,1223,1,427,4.0
e98e0a41,503,113.55701754385964,813,362474,114.0,3192,0,0,91,2870,231,0,91,0,8,593,7,0,0,243,10.502057613168724,1081,1,239,4.5
e9901ca6,405,102.4918414918415,509,351752,111.0,3432,0,0,318,2730,384,0,318,0,7,500,0,0,0,385,1.0,1,1,385,3.5
e99a18d1,327,84.23629203271736,627,278064,75.0,3301,0,0,634,2307,360,0,634,6,3,496,0,1,1,581,4.580034423407917,1838,1,575,3.0
e9b68199,728,120.47587615904447,2731,766588,114.0,6363,0,0,228,5732,388,15,228,0,15,956,0,0,0,456,15.535087719298245,2868,1,386,6.0
e9bac206,412,83.17138193688793,1992,458607,84.0,5514,0,0,574,3726,1211,3,574,0,10,663,2,0,0,1294,3.503091190108192,1181,1,1269,4.0
e9e25b02,304,67.89223454833598,1810,171360,64.0,2524,0,0,73,2132,319,0,73,0,8,361,0,0,0,335,8.734328358208955,1270,1,324,4.0
ea0dfde0,322,109.99370277078086,3581,349340,119.0,3176,0,0,616,2250,308,2,616,0,6,383,4,0,0,342,49.973684210526315,1562,1,312,4.0
ea0f84a6,313,74.00125313283208,491,177159,68.0,2394,0,0,102,2027,265,0,102,2,15,387,0,0,1,302,3.8642384105960264,400,1,290,3.5
ea411cc5,276,101.09584828293183,508,197238,102.0,1951,0,0,42,1776,133,0,42,4,6,298,0,0,0,138,17.681159420289855,1280,1,134,3.0
ea43e32d,247,96.49923273657289,265,188656,94.0,1955,0,0,77,1647,231,0,77,0,11,279,0,0,0,232,1.8017241379310345,137,1,230,2.5
ea6f3b93,378,87.91851635514018,629,301033,88.0,3424,0,0,163,2734,527,0,163,0,10,483,0,0,0,576,38.86631944444444,1242,1,532,4.5
ea71cc1a,210,121.3068122724909,57630,233273,82.0,1923,0,0,23,1614,286,0,23,0,7,262,0,0,0,292,9.065068493150685,1041,1,286,2.5
ea735e2d,254,79.42613803230543,1267,270446,73.0,3405,0,0,623,2053,729,0,623,58,13,476,1,0,0,994,2.413480885311871,691,1,989,1.5
ea7c2867,201,68.55672385168788,494,123882,69.0,1807,0,0,157,1444,206,0,157,0,17,262,0,0,1,309,4.624595469255663,698,21,299,3.0
ea95de7c,419,75.45818301082322,675,460144,71.0,6098,0,0,634,4412,1034,18,634,0,11,814,0,0,0,1167,7.543273350471294,2002,1,1016,3.5
eac07dd0,388,65.92876796086824,502,215653,64.0,3271,0,0,35,2695,541,0,35,0,4,523,0,0,0,541,1.0,1,1,541,3.5
eac9e436,823,70.46138347884487,1783,524585,63.0,7445,0,0,618,6027,800,0,618,100,11,983,1,0,4,886,67.93905191873588,2984,1,799,5.5
eaed1826,301,82.89163154726069,2458,275366,78.0,3322,0,0,134,2451,735,2,134,0,4,442,3,0,0,747,1.8313253012048192,303,1,735,4.0
eb5b8e69,320,74.16432246998285,1978,216189,67.0,2915,0,0,141,2303,469,2,141,98,3,413,2,0,0,485,11.362886597938145,1364,1,468,3.0
eb5d1609,357,103.09732454439705,1767,265888,102.0,2579,0,0,280,2107,190,2,280,0,3,399,1,0,0,272,46.466911764705884,1786,1,212,4.0
eb7992ef,239,73.68380320619127,500,133294,71.0,1809,0,0,49,1582,178,0,49,0,2,290,0,0,0,181,2.281767955801105,141,1,178,3.0
eb968f4a,365,131.20833333333334,502,399923,134.0,3048,0,0,53,2516,479,0,53,0,6,466,0,0,1,489,6.269938650306749,839,1,481,3.5
eba9ed17,393,99.83779562695226,3652,447473,95.0,4482,0,0,225,3666,585,6,225,0,9,667,2,0,1,640,5.3859375,533,1,619,3.0
ebd38edc,396,112.78503869303525,7419,393507,101.0,3489,0,0,540,2434,514,1,540,0,3,447,0,0,0,674,13.609792284866469,1471,1,649,3.0
ebe17e7d,526,115.58860414394765,1313,423979,118.0,3668,0,0,214,3303,149,2,214,0,8,545,0,0,0,154,6.681818181818182,757,1,150,4.5
ebf6d57e,232,87.76556093924711,2674,235475,89.0,2683,0,0,293,2091,290,9,293,0,3,547,0,0,0,322,11.732919254658386,1071,1,289,2.5
ec0efc3e,282,121.62622222222222,6749,273659,114.0,2250,0,0,82,1954,210,4,82,0,5,330,0,0,0,231,15.406926406926408,1474,1,210,3.0
ec1bfe78,285,89.25240174672489,467,204388,88.0,2290,0,0,301,1783,206,0,301,0,13,342,0,0,0,296,61.13175675675676,1059,1,235,2.5
ec234dba,257,94.92754145638068,505,263329,95.0,2774,0,0,108,2012,653,1,108,0,2,357,0,0,0,686,1.0029154518950438,3,1,685,2.5
ec324099,585,121.75682495985318,699,530738,119.0,4359,0,0,187,3881,288,3,187,0,22,708,8,1,0,318,17.254716981132077,2051,1,294,4.0
ec339aeb,249,129.5872832369942,5320,224186,127.0,1730,0,0,59,1430,240,1,59,0,8,274,1,2,0,247,7.222672064777328,429,1,240,2.5
ec816a28,564,138.82598996095928,498,497830,139.0,3586,0,0,161,3332,93,0,161,0,12,577,0,1,0,97,6.144329896907217,149,1,93,5.0
ec9a3e6d,466,111.87979494431677,2094,632904,115.0,5657,0,1,162,4241,1250,3,162,0,8,742,0,0,0,1260,5.446031746031746,2126,1,1249,3.5
ecafe4d8,210,60.55151774262505,950,141630,62.0,2339,0,0,353,1624,361,1,353,2,3,352,0,0,0,371,3.1132075471698113,574,1,367,3.0
ecb4af9f,723,91.73888764797856,227,410715,91.0,4477,0,0,116,4217,144,0,116,8,20,749,8,0,0,152,48.30921052631579,3334,1,146,3.0
ece37736,238,94.12877030162413,611,162278,95.0,1724,0,0,51,1561,112,0,51,0,9,253,0,0,1,121,46.239669421487605,1119,1,111,4.0
ed172a79,267,112.9784120014636,4162,308770,102.0,2733,0,0,82,2214,430,7,82,0,4,345,1,0,1,452,16.219026548672566,1408,1,428,3.0
ed3202cf,474,127.21854304635761,502,441830,126.0,3473,0,0,74,3045,354,0,74,0,4,570,1,1,0,357,8.879551820728292,2218,1,354,4.5
ed51c841,301,92.24258507649078,516,295453,86.0,3203,0,0,137,2387,679,0,137,0,12,413,1,0,0,696,1.0,1,1,696,3.5
ed8734dd,303,63.90398940572753,5185,386044,56.0,6041,0,3,195,4040,1794,9,195,0,19,612,1,0,0,1850,5.093513513513513,875,1,1789,3.5
ed9933ce,204,90.08454647256438,525,160891,87.0,1786,0,0,294,1330,162,0,294,4,7,265,0,0,0,247,19.445344129554655,1100,1,229,2.0
edc6ce98,212,164.85696594427245,1639,266244,173.0,1615,0,0,154,1377,84,0,154,0,9,244,0,0,0,99,5.111111111111111,89,1,93,1.0
edd55568,480,149.99886941775014,5604,530696,140.0,3538,0,0,87,3168,282,1,87,50,11,554,0,0,3,289,14.709342560553633,1895,1,280,4.5
ede8940b,702,116.01760745727603,501,672090,116.0,5793,0,0,331,4754,706,2,331,0,6,854,0,0,6,718,14.153203342618385,3310,1,705,5.5
ee11b25c,228,91.9134016028495,506,412875,92.0,4492,0,0,229,3796,466,1,229,0,70,2483,0,0,0,487,10.078028747433265,1319,1,471,2.5
ee1a9853,552,116.75790754257908,2014,479875,117.0,4110,0,0,109,3578,422,1,109,82,6,667,2,0,1,433,14.48960739030023,2608,1,424,5.0
ee2a0546,593,136.25729755178907,2980,578821,139.0,4248,0,0,116,3815,313,4,116,0,8,692,4,0,1,323,13.495356037151703,2696,1,313,5.0
ee34c541,246,109.79584942084942,5622,227497,118.0,2072,0,0,139,1671,262,0,139,0,4,288,1,0,0,287,35.89895470383275,1107,1,263,3.5
ee4a8e44,829,84.13762201952312,507,525776,84.0,6249,0,0,606,5202,441,0,606,8,8,882,7,1,4,612,14.418300653594772,2865,1,598,4.0
ee5110f5,225,127.66920014477017,609,352750,132.0,2763,0,0,69,2002,692,0,69,0,10,332,0,0,1,696,1.1997126436781609,76,1,692,3.5
ee5ecc19,298,110.65150176678445,1258,250515,109.0,2264,0,1,76,1930,257,0,76,0,6,342,4,0,2,268,18.809701492537314,1329,4,251,4.0
ee73809c,243,96.62429200755192,500,153536,87.0,1589,0,0,70,1459,60,0,70,2,4,249,0,0,0,73,41.73972602739726,1221,1,61,2.0
ee80edbb,860,95.52617342879873,2143,600382,94.0,6285,0,0,188,5428,663,6,188,0,15,1015,4,0,1,677,8.589364844903988,4546,1,661,4.0
ee911fdc,712,101.15094792416606,7430,421496,95.0,4167,0,0,97,3962,107,1,97,0,17,734,9,0,0,115,65.09565217391304,2091,1,106,4.5
eea1cab8,407,130.03126085446337,1499,374360,133.0,2879,0,0,49,2525,303,2,49,0,7,473,0,0,0,315,11.980952380952381,923,1,301,3.5
eed0ee0e,299,116.10699152542372,59436,328815,91.0,2832,4,0,230,2226,366,6,230,0,6,358,2,0,1,397,18.282115869017634,1763,1,368,3.5
eed37e33,544,79.87164879356568,17139,476674,64.0,5968,0,0,136,4662,1169,1,136,0,4,807,0,0,0,1194,8.297319932998326,2991,1,1168,4.5
eed7c3f4,250,126.92645161290322,754,295104,125.0,2325,0,0,134,1843,348,0,134,0,8,328,0,0,0,355,3.9661971830985916,764,1,350,3.0
eeda6773,388,78.03252923976608,427,213497,75.5,2736,0,0,56,2508,172,0,56,0,8,420,0,0,0,173,27.433526011560694,1701,1,165,5.5
